customer_id,full_name,gender,age,state,job_classification,date_joined,balance,marital,education,houseloan,otherloan,contact,poutcome,loan_default,month_num,month_name
981,Beth  Tucker,Female,31,California,Other,2017-06-24,111064.33,divorced,tertiary,yes,no,unknown,unknown,yes,6,June
982,Elvira  Bowman,Female,34,California,White Collar,2017-06-24,160657.31,single,secondary,yes,no,cellular,unknown,no,6,June
983,Marian  Hill,Female,37,Nevada,Other,2017-06-24,63166.55,married,secondary,yes,no,unknown,unknown,no,6,June
984,Shari  Silva,Female,57,Nevada,Other,2017-06-24,96446.51,divorced,secondary,no,no,cellular,unknown,no,6,June
985,Felicia  Jennings,Male,56,Nevada,Blue Collar,2017-06-24,72695.75,married,tertiary,no,no,cellular,success,yes,6,June
986,Pauline  Beck,Male,56,Nevada,Blue Collar,2017-06-24,40981.4,divorced,secondary,no,yes,telephone,unknown,no,6,June
987,Colleen  Warren,Male,42,Nevada,Blue Collar,2017-06-24,11286.33,divorced,tertiary,yes,no,unknown,unknown,no,6,June
988,Shari  Silva,Female,39,Oregon,White Collar,2017-06-24,160715.09,single,secondary,no,yes,cellular,unknown,no,6,June
989,Sylvester  Morales,Female,34,California,Other,2017-06-25,60510.21,single,tertiary,no,no,cellular,unknown,no,6,June
990,Ben  Perez,Male,43,California,Blue Collar,2017-06-25,120716.18,divorced,primary,no,no,cellular,unknown,no,6,June
991,Colleen  Warren,Male,33,California,White Collar,2017-06-25,4814.51,married,tertiary,yes,no,cellular,unknown,no,6,June
992,Lula  Daniels,Male,43,Nevada,Blue Collar,2017-06-25,102313.67,married,tertiary,yes,no,cellular,unknown,yes,6,June
993,Robert  Munoz,Male,33,Wyoming,Blue Collar,2017-06-25,116223.09,married,primary,yes,no,unknown,unknown,no,6,June
994,Robert  Munoz,Male,35,Wyoming,Blue Collar,2017-06-25,84493.67,married,secondary,yes,no,cellular,unknown,no,6,June
995,Robert  Munoz,Female,29,California,Other,2017-06-26,121013.57,married,primary,no,no,cellular,unknown,no,6,June
996,Christy  Olson,Male,34,California,White Collar,2017-06-26,59864.18,married,secondary,yes,no,cellular,unknown,no,6,June
997,Sonya  Mullins,Female,44,California,White Collar,2017-06-26,111861.57,married,secondary,no,no,cellular,unknown,no,6,June
998,Arturo  Francis,Male,36,California,Other,2017-06-26,123546.12,single,tertiary,yes,yes,cellular,failure,no,6,June
999,Elaine  Ellis,Male,60,Nevada,Other,2017-06-26,51636.67,married,secondary,yes,no,unknown,unknown,no,6,June
1000,Mable  Lindsey,Female,29,Oregon,Other,2017-06-26,6575.87,single,secondary,no,no,telephone,failure,no,6,June
1001,Ernest  Davis,Female,31,Oregon,Other,2017-06-26,48002.01,married,secondary,yes,yes,cellular,unknown,no,6,June
1002,Salvador  Bass,Male,29,California,White Collar,2017-06-27,28071.07,single,tertiary,yes,no,cellular,unknown,no,6,June
1003,Kyle  Carr,Female,32,California,Blue Collar,2017-06-27,17929.6,single,secondary,yes,no,unknown,unknown,no,6,June
1004,Edwin  Malone,Male,21,California,White Collar,2017-06-27,61022.72,married,tertiary,yes,no,unknown,unknown,no,6,June
1005,Johanna  Boone,Female,38,California,White Collar,2017-06-27,73864.82,married,secondary,yes,yes,cellular,unknown,no,6,June
1006,Christina  Fuller,Female,27,California,Blue Collar,2017-06-27,76412.37,married,tertiary,yes,no,cellular,unknown,no,6,June
1007,Robert  Munoz,Male,47,California,Blue Collar,2017-06-27,12850.55,married,tertiary,yes,no,cellular,unknown,no,6,June
1008,Lynette  Brewer,Male,33,Wyoming,Blue Collar,2017-06-27,18755.63,single,secondary,yes,no,unknown,unknown,yes,6,June
1009,Don  Gonzales,Male,31,Wyoming,Blue Collar,2017-06-27,42186.48,married,tertiary,yes,no,unknown,unknown,no,6,June
1010,Herman  Williams,Female,36,Wyoming,Other,2017-06-27,66439.42,married,tertiary,no,no,unknown,unknown,no,6,June
1011,Sandra  Floyd,Male,39,California,White Collar,2017-06-28,30537.52,single,secondary,no,no,cellular,unknown,no,6,June
1012,Drew  Rogers,Male,37,California,Blue Collar,2017-06-28,33517.78,married,primary,yes,no,unknown,unknown,no,6,June
1013,Shari  Silva,Male,38,California,White Collar,2017-06-28,38516.79,married,secondary,yes,no,unknown,unknown,no,6,June
1014,Lorraine  Gibson,Male,41,California,White Collar,2017-06-28,113250.03,married,tertiary,no,no,cellular,unknown,no,6,June
1015,Mable  Lindsey,Male,24,California,White Collar,2017-06-28,8775.91,married,secondary,yes,no,cellular,unknown,no,6,June
1016,Lula  Daniels,Female,37,California,White Collar,2017-06-28,46109.1,married,secondary,yes,no,unknown,unknown,no,6,June
1017,Allan  Ramos,Female,33,California,White Collar,2017-06-28,132307.63,married,secondary,yes,no,unknown,unknown,no,6,June
1018,Salvador  Bass,Female,32,California,White Collar,2017-06-28,83499.63,married,secondary,yes,no,cellular,unknown,yes,6,June
1019,Trevor  Jones,Male,60,Nevada,Blue Collar,2017-06-28,100760.0,married,secondary,no,no,unknown,unknown,no,6,June
1020,Ruben  Nunez,Female,55,Nevada,Other,2017-06-28,44407.34,married,secondary,yes,no,cellular,unknown,yes,6,June
1021,Robert  Munoz,Female,57,Nevada,Blue Collar,2017-06-28,83411.57,married,secondary,yes,no,cellular,failure,yes,6,June
1022,Johanna  Boone,Male,38,Oregon,White Collar,2017-06-28,114922.87,married,secondary,yes,yes,unknown,unknown,yes,6,June
1023,Lynette  Brewer,Male,42,California,White Collar,2017-06-29,91572.82,married,secondary,yes,no,unknown,unknown,no,6,June
1024,Max  Rodgers,Male,36,California,Blue Collar,2017-06-29,13956.91,married,tertiary,yes,no,unknown,unknown,no,6,June
1025,Cecilia  Manning,Female,40,California,White Collar,2017-06-29,82699.36,married,secondary,yes,no,unknown,unknown,no,6,June
1026,Cindy  Becker,Female,25,California,White Collar,2017-06-29,33727.99,married,secondary,no,no,telephone,unknown,yes,6,June
1027,Rachel  Gomez,Female,33,California,Other,2017-06-29,74125.52,married,secondary,yes,no,unknown,unknown,no,6,June
1028,Trevor  Jones,Male,46,California,White Collar,2017-06-29,118504.36,single,secondary,no,no,cellular,unknown,no,6,June
1029,Lula  Daniels,Female,38,California,White Collar,2017-06-29,37065.1,married,secondary,yes,yes,unknown,unknown,no,6,June
1030,Kyle  Carr,Male,58,Nevada,Other,2017-06-29,61619.12,married,secondary,yes,no,cellular,unknown,no,6,June
1031,Max  Rodgers,Female,48,Nevada,Other,2017-06-29,9109.85,married,tertiary,yes,no,cellular,other,no,6,June
1032,Lynette  Brewer,Male,41,Nevada,Blue Collar,2017-06-29,96664.33,single,primary,no,no,unknown,unknown,no,6,June
1033,Andrew  Meyer,Female,46,Wyoming,White Collar,2017-06-29,82886.93,single,primary,no,no,unknown,unknown,no,6,June
1034,Lula  Daniels,Male,35,Wyoming,Blue Collar,2017-06-29,200483.09,single,secondary,yes,no,cellular,unknown,no,6,June
1035,Christina  Fuller,Female,27,Oregon,Blue Collar,2017-06-29,72322.36,married,unknown,no,no,cellular,unknown,no,6,June
1036,Billie  Chandler,Female,40,California,White Collar,2017-06-30,3908.4,married,secondary,yes,no,cellular,unknown,no,6,June
1037,Sylvester  Morales,Male,41,California,Other,2017-06-30,91942.9,married,secondary,yes,no,unknown,unknown,no,6,June
1038,Shari  Silva,Male,37,California,White Collar,2017-06-30,32921.57,married,tertiary,yes,no,unknown,unknown,no,6,June
1039,Dan  Peterson,Female,31,California,White Collar,2017-06-30,37081.25,married,tertiary,yes,yes,unknown,unknown,no,6,June
1040,Lee  Mack,Male,28,California,White Collar,2017-06-30,63179.87,single,secondary,no,no,cellular,unknown,no,6,June
1041,Marion  Glover,Male,41,California,White Collar,2017-06-30,64906.87,divorced,secondary,yes,no,cellular,failure,yes,6,June
1042,Edwin  Malone,Male,45,Nevada,Blue Collar,2017-06-30,17259.78,divorced,secondary,yes,yes,telephone,unknown,no,6,June
1043,Cassandra  Franklin,Male,49,Nevada,Blue Collar,2017-06-30,1634.88,single,secondary,yes,no,cellular,other,no,6,June
1044,Brooke  Horton,Male,52,Nevada,Other,2017-06-30,7153.07,married,secondary,yes,no,cellular,unknown,no,6,June
1045,Shari  Silva,Female,51,Nevada,Other,2017-06-30,17774.09,married,tertiary,no,no,cellular,unknown,no,6,June
1046,Brooke  Horton,Male,47,Nevada,Blue Collar,2017-06-30,83964.58,married,tertiary,no,no,cellular,unknown,no,6,June
1047,Don  Gonzales,Female,33,Wyoming,Other,2017-06-30,27565.6,married,primary,yes,no,cellular,unknown,no,6,June
1048,Ben  Perez,Male,38,Wyoming,White Collar,2017-06-30,73072.87,married,secondary,yes,no,cellular,unknown,no,6,June
1049,Ben  Perez,Female,30,California,White Collar,2017-07-01,76252.54,married,secondary,no,no,cellular,success,yes,7,July
1050,Andrew  Meyer,Male,30,California,White Collar,2017-07-01,39419.85,married,secondary,yes,no,cellular,unknown,no,7,July
1051,Bobbie  Ryan,Male,47,California,White Collar,2017-07-01,21943.79,married,secondary,no,no,unknown,unknown,no,7,July
1052,Shari  Silva,Male,48,Nevada,Blue Collar,2017-07-01,109354.84,married,secondary,yes,no,unknown,unknown,no,7,July
1053,Jaime  Pearson,Male,38,Nevada,Blue Collar,2017-07-01,40064.46,married,secondary,yes,no,cellular,unknown,no,7,July
1054,Ivan  Adkins,Male,43,California,White Collar,2017-07-02,52859.75,divorced,secondary,yes,no,cellular,unknown,no,7,July
1055,Cecilia  Manning,Female,40,California,White Collar,2017-07-02,26187.12,divorced,secondary,yes,no,cellular,unknown,no,7,July
1056,Brooke  Horton,Male,36,California,White Collar,2017-07-02,79617.33,single,tertiary,no,no,cellular,unknown,no,7,July
1057,Andrew  Meyer,Female,26,California,Other,2017-07-02,15005.55,married,secondary,no,no,telephone,success,yes,7,July
1058,Brooke  Horton,Female,36,California,White Collar,2017-07-02,74203.19,single,tertiary,yes,no,cellular,unknown,no,7,July
1059,Felicia  Jennings,Female,51,Nevada,Blue Collar,2017-07-02,11302.51,married,tertiary,no,no,cellular,unknown,no,7,July
1060,Rachel  Gomez,Female,46,Nevada,Other,2017-07-02,48243.63,married,primary,no,no,telephone,unknown,no,7,July
1061,Mable  Lindsey,Male,49,Nevada,Other,2017-07-02,104165.04,married,tertiary,no,no,cellular,success,yes,7,July
1062,Lance  Yates,Male,54,Nevada,Other,2017-07-02,24297.27,married,secondary,no,no,cellular,unknown,no,7,July
1063,Lynette  Brewer,Female,37,Wyoming,White Collar,2017-07-02,50852.66,married,secondary,yes,yes,unknown,unknown,no,7,July
1064,Don  Gonzales,Male,42,Wyoming,Other,2017-07-02,17325.88,married,primary,yes,no,unknown,unknown,no,7,July
1065,Robert  Munoz,Female,30,California,White Collar,2017-07-03,66564.99,divorced,secondary,yes,no,unknown,unknown,no,7,July
1066,Shari  Silva,Male,51,California,White Collar,2017-07-03,61590.07,married,tertiary,yes,no,cellular,unknown,no,7,July
1067,Fernando  Rowe,Female,28,California,Blue Collar,2017-07-03,42657.9,married,secondary,no,no,cellular,unknown,no,7,July
1068,Marion  Glover,Female,35,California,Blue Collar,2017-07-03,23098.6,married,secondary,yes,no,cellular,unknown,no,7,July
1069,Tiffany  May,Male,57,Nevada,Blue Collar,2017-07-03,89680.01,single,secondary,yes,yes,unknown,unknown,no,7,July
1070,Brooke  Horton,Male,62,Nevada,Blue Collar,2017-07-03,82873.94,single,unknown,yes,yes,cellular,failure,no,7,July
1071,Della  Jensen,Male,51,Nevada,White Collar,2017-07-03,61338.01,married,secondary,yes,no,cellular,unknown,yes,7,July
1072,Della  Jensen,Female,39,Oregon,Other,2017-07-03,126089.42,married,secondary,yes,no,cellular,other,no,7,July
1073,Tiffany  May,Male,37,California,White Collar,2017-07-04,22187.9,married,secondary,yes,no,unknown,unknown,no,7,July
1074,Trevor  Jones,Male,37,California,White Collar,2017-07-04,75412.66,single,tertiary,yes,no,cellular,failure,no,7,July
1075,Cindy  Becker,Female,27,California,Blue Collar,2017-07-04,41141.12,divorced,tertiary,yes,yes,unknown,unknown,no,7,July
1076,Shari  Silva,Male,32,California,Blue Collar,2017-07-04,117479.28,married,tertiary,yes,yes,unknown,unknown,no,7,July
1077,Isabel  Cross,Male,48,Nevada,Other,2017-07-04,60427.94,married,secondary,no,no,cellular,other,yes,7,July
1078,Ruben  Nunez,Male,47,Nevada,Blue Collar,2017-07-04,88703.09,married,tertiary,no,no,cellular,failure,yes,7,July
1079,Donna  Reid,Male,36,Wyoming,Blue Collar,2017-07-04,9652.09,single,tertiary,no,no,cellular,unknown,no,7,July
1080,Ernest  Davis,Male,44,Wyoming,Blue Collar,2017-07-04,55893.25,divorced,secondary,no,yes,cellular,unknown,no,7,July
1081,Cindy  Becker,Female,38,Wyoming,White Collar,2017-07-04,23770.03,married,secondary,yes,no,unknown,unknown,no,7,July
1082,Marian  Hill,Female,32,Oregon,Other,2017-07-04,30523.69,married,secondary,no,no,cellular,unknown,no,7,July
1083,Patty  Thompson,Female,41,California,White Collar,2017-07-05,121027.7,married,primary,no,no,cellular,unknown,no,7,July
1084,Della  Jensen,Female,44,California,White Collar,2017-07-05,7509.1,married,primary,no,no,cellular,success,no,7,July
1085,Cindy  Becker,Female,41,California,White Collar,2017-07-05,60480.88,divorced,secondary,yes,no,unknown,unknown,no,7,July
1086,Max  Rodgers,Male,47,Nevada,Blue Collar,2017-07-05,2906.37,married,secondary,yes,no,cellular,unknown,yes,7,July
1087,Joey  Wong,Female,59,Nevada,Other,2017-07-05,66157.63,married,secondary,no,yes,cellular,unknown,no,7,July
1088,Ben  Perez,Male,43,Nevada,Blue Collar,2017-07-05,24562.27,married,tertiary,no,no,cellular,unknown,no,7,July
1089,Bethany  Pena,Male,36,California,Other,2017-07-06,33963.55,single,tertiary,no,no,cellular,unknown,no,7,July
1090,Blake  Bridges,Male,25,California,Other,2017-07-06,66084.52,married,primary,no,yes,cellular,unknown,no,7,July
1091,Sylvester  Morales,Female,45,California,White Collar,2017-07-06,86263.72,single,primary,yes,no,unknown,unknown,no,7,July
1092,Isabel  Cross,Female,35,California,White Collar,2017-07-06,2726.66,married,primary,no,no,cellular,unknown,no,7,July
1093,Mable  Lindsey,Male,31,California,White Collar,2017-07-06,106368.45,married,secondary,yes,no,cellular,unknown,no,7,July
1094,Robert  Munoz,Female,30,California,Other,2017-07-06,4074.48,single,tertiary,yes,no,cellular,unknown,no,7,July
1095,Jenny  Garcia,Female,45,California,Other,2017-07-06,14889.45,single,tertiary,no,no,cellular,unknown,no,7,July
1096,Christina  Fuller,Female,35,California,Blue Collar,2017-07-06,9077.82,married,secondary,no,no,unknown,unknown,no,7,July
1097,Ivan  Adkins,Male,36,California,Other,2017-07-06,132016.15,married,tertiary,yes,no,cellular,other,no,7,July
1098,Drew  Rogers,Female,24,California,Blue Collar,2017-07-06,115691.18,divorced,tertiary,no,no,cellular,failure,no,7,July
1099,Patty  Thompson,Male,48,Nevada,White Collar,2017-07-06,98514.06,single,secondary,no,no,cellular,unknown,no,7,July
1100,Bethany  Pena,Male,48,Nevada,Other,2017-07-06,115419.55,married,primary,yes,no,unknown,unknown,no,7,July
1101,Brooke  Horton,Male,56,Nevada,Blue Collar,2017-07-06,5246.81,married,tertiary,no,no,cellular,failure,no,7,July
1102,Jenny  Garcia,Male,60,Nevada,Other,2017-07-06,32935.28,married,tertiary,yes,no,cellular,unknown,no,7,July
1103,Billie  Chandler,Male,42,Nevada,Other,2017-07-06,42799.6,married,tertiary,yes,no,cellular,unknown,no,7,July
1104,Bethany  Pena,Male,44,Wyoming,Blue Collar,2017-07-06,12483.66,married,unknown,no,no,telephone,unknown,no,7,July
1105,Pauline  Beck,Female,33,Wyoming,Blue Collar,2017-07-06,22680.13,single,primary,yes,no,cellular,failure,no,7,July
1106,Johanna  Boone,Female,29,California,Blue Collar,2017-07-07,83163.25,married,tertiary,no,no,cellular,unknown,no,7,July
1107,Bernadette  Page,Male,33,California,White Collar,2017-07-07,143847.97,married,secondary,no,yes,unknown,failure,no,7,July
1108,Allan  Ramos,Male,27,California,White Collar,2017-07-07,67722.24,single,secondary,yes,no,cellular,unknown,no,7,July
1109,Brooke  Horton,Female,33,California,White Collar,2017-07-07,54364.51,single,tertiary,no,no,cellular,other,no,7,July
1110,Bethany  Pena,Male,35,California,White Collar,2017-07-07,98689.4,married,secondary,no,no,cellular,failure,yes,7,July
1111,Tracy  Reed,Female,26,California,White Collar,2017-07-07,32817.58,divorced,primary,no,yes,cellular,unknown,no,7,July
1112,Ben  Perez,Female,33,California,White Collar,2017-07-07,125467.19,married,secondary,no,no,cellular,other,yes,7,July
1113,Rachel  Gomez,Female,42,California,Other,2017-07-07,160246.31,married,secondary,yes,no,cellular,failure,no,7,July
1114,Dan  Peterson,Male,33,California,White Collar,2017-07-07,89386.58,single,secondary,no,no,cellular,unknown,no,7,July
1115,Ernest  Davis,Male,48,Nevada,Blue Collar,2017-07-07,53986.33,divorced,secondary,no,yes,cellular,unknown,no,7,July
1116,Allan  Ramos,Male,58,Nevada,Blue Collar,2017-07-07,26794.36,married,secondary,yes,no,cellular,unknown,no,7,July
1117,Christina  Fuller,Female,42,Nevada,Other,2017-07-07,93805.72,married,tertiary,yes,no,unknown,unknown,no,7,July
1118,Cecilia  Manning,Male,61,Nevada,Other,2017-07-07,61177.01,single,tertiary,yes,no,cellular,failure,no,7,July
1119,Ivan  Adkins,Male,35,Wyoming,Blue Collar,2017-07-07,67522.13,married,secondary,no,no,unknown,unknown,no,7,July
1120,Sandra  Floyd,Male,38,Wyoming,White Collar,2017-07-07,37260.33,single,tertiary,yes,no,telephone,unknown,no,7,July
1121,Iris  Underwood,Female,29,California,White Collar,2017-07-08,37516.69,married,secondary,no,yes,cellular,unknown,no,7,July
1122,Edwin  Malone,Male,39,California,Other,2017-07-08,54724.94,married,tertiary,no,no,unknown,unknown,no,7,July
1123,Christina  Fuller,Female,43,California,White Collar,2017-07-08,16356.12,married,tertiary,no,no,cellular,failure,no,7,July
1124,Woodrow  Colon,Male,35,California,White Collar,2017-07-08,170320.81,married,tertiary,no,no,cellular,unknown,no,7,July
1125,Edwin  Malone,Male,31,California,White Collar,2017-07-08,76711.18,married,unknown,no,no,cellular,success,yes,7,July
1126,Shari  Silva,Female,49,California,White Collar,2017-07-08,101530.07,divorced,secondary,yes,no,unknown,unknown,no,7,July
1127,Joey  Wong,Male,33,Nevada,Blue Collar,2017-07-08,6571.33,married,secondary,no,no,cellular,unknown,no,7,July
1128,Christy  Olson,Male,46,Nevada,Blue Collar,2017-07-08,85080.84,single,unknown,no,no,cellular,unknown,no,7,July
1129,Patty  Thompson,Male,44,Nevada,White Collar,2017-07-08,123804.55,divorced,secondary,no,no,cellular,unknown,no,7,July
1130,Isabel  Cross,Male,36,Wyoming,White Collar,2017-07-08,82658.69,single,tertiary,yes,no,cellular,failure,no,7,July
1131,Isabel  Cross,Female,32,Wyoming,White Collar,2017-07-08,57766.46,married,tertiary,no,no,cellular,unknown,no,7,July
